CarID,Marca,Modelo,Año,Clase,Tracción,Potencia_hp,Torque_Nm,Peso_kg,0_100_kmh_s,VelMax_kmh,PP,Precio_CR
GT-CAR-02155,Ford,Shelby GT350,2024,N300,RR,506.4,603.8,1564,4.78,295,520,239627
GT-CAR-02156,Honda,S2000,1987,Gr.4,FWD,233.6,250.6,1171,7.13,238,405,177303
GT-CAR-02157,Pagani,Huayra,2023,N500,AWD,409.8,454.5,1475,6.19,281,511,335489
GT-CAR-02158,Audi,R8,2021,Gr.B,RWD,360.8,444.7,1306,6.11,277,414,173928
GT-CAR-02159,Porsche,911 GT3,1992,N100,MR,548.4,741.2,1353,5.66,301,636,144191
GT-CAR-02160,Ferrari,Enzo,2010,N500,MR,436.1,440.4,1466,6.28,277,488,387138
GT-CAR-02161,Audi,RS6,1995,N700,AWD,400.4,425.0,1223,6.59,274,526,230178
GT-CAR-02162,Ford,Focus RS,1994,Gr.B,RR,300.1,323.2,1478,6.72,250,383,180251
GT-CAR-02163,McLaren,MP4-12C,1985,N400,AWD,451.6,444.8,1332,5.31,291,521,138884
GT-CAR-02164,Porsche,911 Turbo,2001,Gr.B,RR,200.7,171.2,1439,7.35,208,358,133326
GT-CAR-02165,Mazda,RX-8,2011,N100,RR,139.0,169.7,1390,8.01,225,236,74584
GT-CAR-02166,Ford,Shelby GT350,1989,N700,RR,440.8,496.0,1389,6.37,283,535,143979
GT-CAR-02167,McLaren,720S,2004,N100,AWD,290.6,358.7,1389,7.96,228,429,333143
GT-CAR-02168,Subaru,Impreza WRX,2022,Gr.B,RR,428.7,494.3,1178,7.04,276,566,65655
GT-CAR-02169,Mercedes-Benz,A45 AMG,1991,N600,RR,355.3,417.9,1300,6.74,260,411,211877
GT-CAR-02170,Aston Martin,Vantage,2014,Gr.3,RR,360.5,428.1,1296,5.87,267,492,248721
GT-CAR-02171,Lamborghini,Diablo,2009,Gr.B,RWD,219.3,288.2,1375,6.55,191,377,108634
GT-CAR-02172,Renault,R.S. 01,2023,N200,FWD,242.3,300.5,1620,7.31,250,308,257048
GT-CAR-02173,Peugeot,206 RC,1992,N100,MR,428.6,481.5,1476,6.22,255,545,123209
GT-CAR-02174,Nissan,March,2015,Gr.3,MR,435.8,443.2,1466,5.9,269,476,209228
GT-CAR-02175,Ferrari,F40,2019,N100,MR,429.9,476.6,1279,5.86,293,505,386897
GT-CAR-02176,Toyota,86,2005,N300,FWD,177.3,230.3,1272,7.55,183,313,85118
GT-CAR-02177,Honda,NSX,1986,Gr.B,MR,388.1,526.6,1249,5.93,274,470,117911
GT-CAR-02178,Toyota,Celica,1997,Gr.3,RR,273.9,314.4,1594,7.29,222,330,194594
GT-CAR-02179,Bugatti,Chiron,2008,N300,AWD,532.9,831.3,1632,5.6,320,584,407919
GT-CAR-02180,Renault,R.S. 01,2019,N400,RR,466.3,639.0,1362,6.63,279,539,285317
GT-CAR-02181,Peugeot,206 RC,2001,N400,FWD,175.4,193.7,1433,7.45,217,316,68520
GT-CAR-02182,Audi,RS5,1986,Gr.3,RR,392.5,482.4,1464,7.36,271,532,132105
GT-CAR-02183,Ferrari,488 GTB,2010,Gr.3,AWD,410.5,497.2,1267,5.34,274,499,450841
GT-CAR-02184,Toyota,Chaser,2023,Gr.4,RWD,175.3,202.1,1147,8.48,200,279,105334
GT-CAR-02185,Renault,R.S. 01,1998,N400,RWD,325.5,412.7,1451,7.05,258,468,131879
GT-CAR-02186,Mazda,Miata MX-5,2024,Gr.3,AWD,394.3,407.2,1388,5.41,271,460,234756
GT-CAR-02187,Subaru,Levorg,2008,N500,FWD,347.4,391.5,1496,6.24,283,461,109810
GT-CAR-02188,Honda,Integra Type R,2008,N400,RR,390.5,422.1,1492,5.71,281,485,229044
GT-CAR-02189,BMW,Z4 M,2007,N300,FWD,212.5,259.8,1564,7.73,224,281,119693
GT-CAR-02190,Aston Martin,Vanquish,2016,N300,MR,400.3,500.8,1356,5.89,282,468,312520
GT-CAR-02191,Peugeot,508 PSE,2018,N200,FWD,185.6,172.3,929,7.19,227,423,84177
GT-CAR-02192,Chevrolet,Corvette C7,2018,N300,MR,386.2,400.9,1356,6.96,260,468,143722
GT-CAR-02193,Toyota,86,1993,N300,AWD,266.0,434.4,1560,6.88,241,429,118135
GT-CAR-02194,Subaru,BRZ,1989,Gr.4,AWD,367.0,429.3,1304,6.41,244,432,409411
GT-CAR-02195,Ferrari,Enzo,2002,N100,FWD,317.3,362.7,1454,6.6,242,379,209643
GT-CAR-02196,Subaru,Impreza WRX,2002,Gr.4,FWD,214.0,296.0,1258,8.17,238,325,173033
GT-CAR-02197,Chevrolet,Camaro ZL1,2008,Gr.3,RWD,222.8,297.7,1274,7.75,215,333,91774
GT-CAR-02198,Chevrolet,Corvette Z06,2011,Gr.4,MR,353.8,446.7,1279,5.86,267,487,171157
GT-CAR-02199,Honda,Prelude,2016,N600,FWD,210.4,231.0,1271,6.07,199,358,80373
GT-CAR-02200,Mercedes-Benz,C63 AMG,1985,N300,RR,410.4,424.8,1181,6.82,283,523,108723
GT-CAR-02201,BMW,M5,2008,N300,RR,94.6,120.0,1361,8.59,179,206,45621
GT-CAR-02202,Nissan,March,2020,N300,RWD,265.3,385.2,1255,5.72,229,362,118332
GT-CAR-02203,Citroën,DS3 Racing,2000,Gr.4,AWD,324.8,449.2,1345,7.37,244,450,107804
GT-CAR-02204,Mitsubishi,FTO,2020,Gr.3,RR,247.5,273.3,1295,5.92,208,410,94832
GT-CAR-02205,Mercedes-Benz,AMG GT,1991,N200,AWD,388.1,396.9,1325,6.55,271,462,169984
GT-CAR-02206,Audi,R8,1998,N300,MR,428.7,529.8,1646,6.17,275,554,133499
GT-CAR-02207,Porsche,911 GT3,2008,N600,AWD,413.9,445.5,1209,5.68,283,521,282352
GT-CAR-02208,Bugatti,Chiron,2024,Gr.4,RR,452.8,589.4,1455,4.82,277,589,399718
GT-CAR-02209,Toyota,Chaser,2008,N500,MR,388.8,441.7,1315,5.85,262,507,178249
GT-CAR-02210,Mazda,Mazda3 MPS,1991,N100,AWD,510.8,448.2,1332,5.27,278,617,152081
GT-CAR-02211,Honda,Prelude,2006,N700,MR,496.3,612.2,1462,5.85,293,614,556462
GT-CAR-02212,Alfa Romeo,4C,1989,N500,FWD,240.8,228.9,1068,7.57,243,429,46216
GT-CAR-02213,Porsche,911 Turbo,2015,Gr.B,AWD,296.8,293.5,1233,7.71,258,452,295754
GT-CAR-02214,Toyota,Chaser,1994,N200,FWD,299.3,297.8,1355,7.69,237,429,102354
GT-CAR-02215,BMW,M5,1992,Gr.4,MR,409.6,466.5,1536,5.15,281,483,108416
GT-CAR-02216,Ford,Mustang GT,2024,N400,RWD,376.5,434.9,1350,7.08,258,427,134213
GT-CAR-02217,Toyota,Chaser,1995,N100,RWD,200.0,209.2,1163,7.74,217,324,90564
GT-CAR-02218,Lamborghini,Gallardo,2012,Gr.4,MR,400.1,527.7,1482,7.12,269,513,171280
GT-CAR-02219,Honda,NSX,1993,N300,RWD,207.8,239.2,1383,7.28,216,353,106706
GT-CAR-02220,Renault,Clio V6,2024,Gr.B,MR,433.6,666.3,1510,5.69,286,519,220055
GT-CAR-02221,Aston Martin,DB11,1997,N100,RR,325.2,394.3,1218,7.47,273,435,232830
GT-CAR-02222,Citroën,DS3 Racing,1988,N400,MR,340.7,379.6,1226,5.81,268,445,157891
GT-CAR-02223,McLaren,720S,1985,N300,AWD,450.3,527.8,1469,5.14,279,519,361783
GT-CAR-02224,Toyota,Chaser,1997,N700,AWD,263.7,306.9,1376,6.62,223,375,146481
GT-CAR-02225,BMW,M3,1996,Gr.B,RWD,307.5,482.6,1296,6.9,280,377,189434
GT-CAR-02226,McLaren,650S,2020,N400,FWD,188.1,213.1,1290,8.03,231,327,285629
GT-CAR-02227,Peugeot,208 GTi,1998,Gr.B,FWD,265.2,320.9,1526,7.83,241,376,187950
GT-CAR-02228,Alfa Romeo,4C,1994,N300,MR,359.9,344.0,1410,7.32,247,445,122539
GT-CAR-02229,Audi,RS6,1991,N500,FWD,163.2,198.7,1481,8.12,216,301,66518
GT-CAR-02230,Audi,RS5,1985,Gr.3,RR,281.9,328.5,1344,6.47,213,412,321254
GT-CAR-02231,McLaren,MP4-12C,1999,N100,FWD,186.4,230.0,1320,7.47,207,261,97182
GT-CAR-02232,Chevrolet,Corvette Z06,1996,N500,RWD,268.4,293.7,1533,6.28,231,355,278910
GT-CAR-02233,McLaren,650S,2021,Gr.3,FWD,230.1,250.3,1412,7.05,215,360,263717
GT-CAR-02234,Chevrolet,Corvette C7,2011,N400,FWD,157.6,124.8,1489,7.23,212,310,73402
GT-CAR-02235,Ford,GT,2009,Gr.B,RR,289.4,372.3,1162,6.46,246,409,84554
GT-CAR-02236,Porsche,959,2006,N400,RWD,311.1,306.6,1368,7.7,254,422,128196
GT-CAR-02237,Alfa Romeo,Giulia QV,2000,Gr.B,AWD,406.1,403.5,1582,6.78,270,475,269139
GT-CAR-02238,Citroën,C4 VTS,2009,Gr.3,FWD,227.9,257.2,1524,7.49,234,361,179977
GT-CAR-02239,Honda,S2000,2009,N400,MR,490.9,406.5,1191,5.4,310,647,324634
GT-CAR-02240,Audi,RS5,2000,N400,RWD,225.1,230.3,1353,6.38,227,403,123006
GT-CAR-02241,Subaru,Impreza WRX,2003,Gr.4,AWD,221.5,165.0,1264,6.98,226,336,116634
GT-CAR-02242,Ford,GT,2007,N600,RR,504.4,591.2,1694,6.12,313,531,214184
GT-CAR-02243,Renault,R.S. 01,2009,N700,FWD,211.2,216.9,1441,7.41,211,316,125916
GT-CAR-02244,Toyota,Supra,2013,Gr.4,RWD,301.9,411.4,1534,6.95,246,446,226792
GT-CAR-02245,Toyota,86,1988,N100,RWD,443.8,602.5,1442,6.54,274,534,174919
GT-CAR-02246,Ford,Focus RS,1989,N600,FWD,167.9,239.0,1707,8.24,229,256,86241
GT-CAR-02247,Lamborghini,Diablo,1998,N300,RR,404.0,526.2,1371,5.78,268,566,294013
GT-CAR-02248,Lamborghini,Aventador,1998,N300,MR,516.7,539.4,1531,4.89,316,560,116094
GT-CAR-02249,Toyota,Celica,2009,N200,MR,323.9,446.5,1226,7.25,270,500,250161
GT-CAR-02250,Mazda,Miata MX-5,2022,N200,RWD,362.9,389.6,1343,6.68,257,462,161877
GT-CAR-02251,Renault,R.S. 01,1997,N600,MR,501.1,655.7,1635,5.48,306,538,352199
GT-CAR-02252,Ford,Mustang GT,2006,Gr.B,AWD,404.7,485.6,1469,6.07,289,496,130280
GT-CAR-02253,Nissan,370Z,2003,N400,MR,515.1,624.6,1409,5.76,321,596,161661
GT-CAR-02254,Mitsubishi,FTO,1986,Gr.3,AWD,318.4,378.6,1449,7.13,221,451,233610
GT-CAR-02255,Toyota,Celica,1990,N400,FWD,291.0,245.3,1510,7.67,245,457,120000
GT-CAR-02256,BMW,M3,1987,N100,RR,280.3,391.2,1474,6.95,254,359,85042
GT-CAR-02257,Bugatti,Veyron,1996,N500,MR,296.4,338.9,1523,7.22,277,412,316738
GT-CAR-02258,Aston Martin,Vanquish,2005,N300,RWD,330.5,370.6,1651,6.55,241,418,177893
GT-CAR-02259,McLaren,MP4-12C,1994,N400,MR,502.1,723.3,1518,5.45,299,600,551710
GT-CAR-02260,Ford,Shelby GT350,2021,N400,RR,235.4,254.1,1613,7.28,241,325,85459
GT-CAR-02261,Nissan,GT-R,2003,N300,FWD,246.1,288.8,1486,6.76,237,344,97879
GT-CAR-02262,BMW,M3,1988,Gr.4,RWD,285.6,372.4,1264,7.23,240,402,124560
GT-CAR-02263,Mazda,Mazda6 MPS,1987,N600,AWD,487.4,577.3,1413,6.13,283,643,169333
GT-CAR-02264,Nissan,370Z,2017,N400,MR,438.5,434.7,1216,6.1,286,582,260839
GT-CAR-02265,Lamborghini,Aventador,2016,Gr.4,MR,226.1,290.7,1608,8.35,221,293,176500
GT-CAR-02266,BMW,1M Coupe,2023,N100,AWD,474.4,418.8,1517,5.11,286,578,189911
GT-CAR-02267,Audi,RS5,2014,N700,RWD,381.4,383.1,1437,5.61,284,504,249749
GT-CAR-02268,McLaren,720S,2002,N100,RWD,361.9,441.4,1437,7.26,263,455,149888
GT-CAR-02269,Ferrari,458 Italia,2000,N400,MR,254.8,298.5,1455,8.07,242,366,209804
GT-CAR-02270,Mazda,RX-7,1989,Gr.B,RWD,402.5,526.5,1376,5.48,248,485,139934
GT-CAR-02271,Aston Martin,Vanquish,2021,Gr.4,AWD,475.6,519.6,1496,4.09,305,617,194873
GT-CAR-02272,Audi,TT RS,1998,N400,MR,600.2,747.0,1496,6.25,332,663,197548
GT-CAR-02273,Mazda,Miata MX-5,2013,N400,MR,635.4,990.3,1436,4.29,337,657,274927
GT-CAR-02274,Toyota,MR2,2006,Gr.3,AWD,518.7,585.5,1365,4.71,292,531,176819
GT-CAR-02275,Honda,Civic Type R,1997,N500,MR,563.8,601.4,1470,4.37,327,669,257744
GT-CAR-02276,Nissan,Skyline GT-R,2018,N600,MR,324.3,312.7,1333,7.21,234,469,172677
GT-CAR-02277,Mazda,Mazda3 MPS,1997,N100,MR,502.2,522.3,1451,5.27,283,528,147650
GT-CAR-02278,Honda,S2000,1988,N400,AWD,207.5,262.1,1261,7.05,216,349,125770
GT-CAR-02279,Porsche,911 GT3,1989,N300,AWD,422.0,561.0,1201,5.48,265,524,178416
GT-CAR-02280,BMW,M5,2016,N100,RWD,394.7,506.2,1125,5.8,271,504,188920
GT-CAR-02281,Subaru,Impreza WRX,2008,N700,MR,605.1,691.9,1306,4.86,320,677,389468
GT-CAR-02282,Audi,RS6,2018,N400,AWD,411.7,500.8,1179,6.49,269,533,316188
GT-CAR-02283,Aston Martin,Vantage,2018,N400,FWD,289.0,420.6,1197,6.53,230,444,128947
GT-CAR-02284,Mitsubishi,3000GT,2001,Gr.4,RWD,316.8,413.2,1302,6.45,262,459,215022
GT-CAR-02285,Mazda,Mazda6 MPS,2009,N200,AWD,379.3,397.6,1301,6.74,259,521,147649
GT-CAR-02286,Lamborghini,Diablo,2023,Gr.4,RWD,277.8,311.8,1702,6.88,239,371,277604
GT-CAR-02287,Chevrolet,Camaro ZL1,2007,Gr.B,FWD,311.9,443.7,1319,6.02,245,403,133206
GT-CAR-02288,McLaren,720S,1990,N200,RWD,175.9,208.6,1550,7.87,201,280,122384
GT-CAR-02289,Nissan,March,1995,N200,MR,553.0,598.5,1117,3.92,318,668,229783
GT-CAR-02290,Nissan,370Z,2018,Gr.4,MR,594.1,683.5,1129,5.33,305,726,206629
GT-CAR-02291,Lamborghini,Aventador,1989,N500,AWD,271.6,382.1,1601,7.17,233,387,233077
GT-CAR-02292,Mazda,Miata MX-5,1985,Gr.B,RR,519.8,586.1,1758,6.31,305,578,166131
GT-CAR-02293,McLaren,MP4-12C,2001,Gr.B,AWD,420.7,475.5,1614,5.41,283,518,241994
GT-CAR-02294,Mitsubishi,3000GT,1991,N700,FWD,305.1,492.2,1628,6.39,231,390,106604
GT-CAR-02295,Toyota,Chaser,2012,N400,MR,433.0,574.1,1325,5.07,271,550,185731
GT-CAR-02296,Toyota,MR2,2019,Gr.3,RR,327.6,389.2,1147,6.32,266,483,177389
GT-CAR-02297,Nissan,GT-R,2020,Gr.3,FWD,192.6,255.5,1474,7.27,216,325,78469
GT-CAR-02298,Honda,Prelude,2009,N100,MR,419.1,466.2,1360,6.92,262,575,172331
GT-CAR-02299,Ferrari,F40,2017,N700,RR,332.4,330.6,1483,7.83,251,427,281805
GT-CAR-02300,Citroën,DS3 Racing,1985,N400,RR,299.4,367.5,1311,6.66,243,476,120024
GT-CAR-02301,Porsche,911 GT3,1986,N100,RWD,281.2,302.4,1188,8.05,214,432,337366
GT-CAR-02302,Renault,Clio V6,2017,N300,MR,453.0,499.0,1484,5.79,272,567,303272
GT-CAR-02303,Toyota,86,1998,N700,RWD,341.6,378.8,1379,7.32,270,460,215500
GT-CAR-02304,Audi,RS5,2021,N100,RWD,352.9,316.2,1352,6.74,258,525,251700
GT-CAR-02305,Ferrari,F40,2005,Gr.B,AWD,333.7,426.5,1186,6.6,263,476,342645
GT-CAR-02306,Nissan,Fairlady Z,1994,Gr.3,MR,199.0,211.0,1235,7.96,218,267,116898
GT-CAR-02307,Lamborghini,Huracan,2002,N600,RWD,250.3,283.2,1447,7.07,228,351,166875
GT-CAR-02308,Peugeot,508 PSE,2005,Gr.4,RWD,439.9,501.9,1387,6.25,304,472,200682
GT-CAR-02309,Subaru,BRZ,1997,N700,RR,386.2,649.2,1425,6.56,266,481,205951
GT-CAR-02310,Lamborghini,Gallardo,2016,Gr.B,AWD,371.7,298.7,1277,6.35,260,485,312813
GT-CAR-02311,Honda,Integra Type R,1985,N100,FWD,139.3,150.4,1379,7.42,189,246,84488
GT-CAR-02312,BMW,1M Coupe,2011,N200,AWD,336.4,340.5,1418,7.23,261,399,211539
GT-CAR-02313,Audi,RS5,2006,N700,AWD,476.5,562.5,1341,6.15,280,587,281652
GT-CAR-02314,Subaru,Levorg,1989,Gr.4,MR,245.8,285.1,1428,7.24,219,328,130831
GT-CAR-02315,Porsche,959,2020,N300,FWD,253.2,276.7,1304,7.3,226,375,118051
GT-CAR-02316,Citroën,C4 VTS,2012,N400,RWD,258.5,314.5,1262,5.94,261,368,110517
GT-CAR-02317,Mitsubishi,FTO,1996,Gr.4,AWD,225.4,223.0,1534,7.85,207,376,111509
GT-CAR-02318,Toyota,Chaser,2024,N100,RWD,119.1,170.3,1181,8.72,208,217,100100
GT-CAR-02319,Nissan,370Z,1986,N600,RWD,500.7,634.9,1424,5.65,289,590,218952
GT-CAR-02320,Subaru,Legacy B4,2015,N400,MR,468.5,565.5,1384,5.66,273,568,353497
GT-CAR-02321,Lamborghini,Huracan,2011,Gr.3,RWD,444.4,485.1,1618,5.5,296,525,155713
GT-CAR-02322,Ford,GT,2006,Gr.3,RR,363.7,360.5,1657,7.28,256,432,76879
GT-CAR-02323,BMW,M4,1985,N600,AWD,412.9,521.0,1281,6.76,271,529,350064
GT-CAR-02324,Subaru,Levorg,2002,Gr.B,RWD,347.7,423.2,1507,5.83,266,449,88133
GT-CAR-02325,Peugeot,508 PSE,2004,N100,RWD,236.2,241.9,1649,7.73,220,334,165376
GT-CAR-02326,Renault,Clio V6,2000,N700,RR,133.3,151.1,1071,9.01,212,305,78546
GT-CAR-02327,Honda,Civic Type R,2004,N700,RR,437.9,519.1,1300,5.73,286,551,165829
GT-CAR-02328,Lamborghini,Aventador,2013,N400,AWD,361.2,318.8,1638,5.37,271,437,116094
GT-CAR-02329,Subaru,BRZ,2009,Gr.B,RR,352.3,402.5,1216,5.81,243,463,131499
GT-CAR-02330,BMW,M4,2021,Gr.B,AWD,541.4,508.2,1262,6.06,313,692,379293
GT-CAR-02331,Mazda,RX-7,2010,Gr.B,FWD,221.6,288.2,1309,7.5,231,366,78429
GT-CAR-02332,Subaru,Levorg,1995,N200,MR,192.4,198.2,1483,8.4,236,268,221733
GT-CAR-02333,Lamborghini,Aventador,1991,Gr.3,MR,549.4,673.2,1567,4.97,336,593,281378
GT-CAR-02334,Mercedes-Benz,E63 AMG,1988,N100,FWD,129.8,145.4,1370,7.91,211,279,118950
GT-CAR-02335,Nissan,Fairlady Z,2011,N100,RWD,263.4,380.7,1245,8.12,236,398,97195
GT-CAR-02336,Renault,Megane RS,2024,Gr.B,AWD,188.4,226.0,1070,6.97,207,280,188748
GT-CAR-02337,Toyota,Celica,2004,N700,RR,260.5,363.1,1338,6.74,241,384,149196
GT-CAR-02338,Ferrari,Enzo,1995,Gr.B,MR,364.7,481.2,1363,6.73,248,466,219408
GT-CAR-02339,Ford,GT,1989,N200,FWD,169.6,234.2,1274,8.2,209,301,81807
GT-CAR-02340,Ford,GT,2023,Gr.3,MR,645.6,768.0,1048,4.28,337,796,234251
GT-CAR-02341,Porsche,911 Turbo,2017,Gr.4,RR,575.9,717.0,1466,5.29,299,634,219582
GT-CAR-02342,Peugeot,208 GTi,2012,N600,RWD,284.3,298.6,1222,7.02,241,385,117656
GT-CAR-02343,Porsche,Cayman GT4,2017,N700,RWD,198.2,213.4,1542,8.33,231,306,130860
GT-CAR-02344,Renault,R.S. 01,1989,N600,AWD,199.0,251.3,1248,6.33,206,358,106227
GT-CAR-02345,Alfa Romeo,147 GTA,2004,N400,MR,327.4,427.2,1350,6.4,258,456,78511
GT-CAR-02346,Toyota,MR2,2008,Gr.3,FWD,239.6,189.3,1628,6.94,256,315,152500
GT-CAR-02347,Ferrari,Enzo,2019,N400,AWD,539.5,623.7,1499,5.7,302,519,338347
GT-CAR-02348,Ford,GT,1995,Gr.4,AWD,258.1,328.9,1482,7.32,251,354,104377
GT-CAR-02349,Toyota,GR Yaris,1991,Gr.B,FWD,129.2,151.9,1551,8.84,182,267,121513
GT-CAR-02350,Ferrari,488 GTB,1997,N400,FWD,226.3,257.3,1569,7.26,203,276,95064
GT-CAR-02351,Subaru,Legacy B4,2008,Gr.B,RR,312.5,373.4,1596,7.36,249,390,160842
GT-CAR-02352,Lamborghini,Gallardo,2014,Gr.4,RWD,268.5,345.0,1292,7.03,225,400,127515
GT-CAR-02353,Chevrolet,Corvette,1992,N100,FWD,90.0,120.0,1663,8.75,193,233,73989
GT-CAR-02354,McLaren,MP4-12C,1993,N300,AWD,325.1,449.9,1371,6.22,231,461,266768
GT-CAR-02355,Porsche,Cayman GT4,1995,N500,FWD,228.7,271.1,1439,7.63,236,367,111442
GT-CAR-02356,Lamborghini,Huracan,2009,N100,MR,324.5,345.5,1428,6.75,251,484,217716
GT-CAR-02357,Audi,RS6,2011,N400,RWD,362.0,399.6,1343,6.41,259,469,157037
GT-CAR-02358,BMW,1M Coupe,1996,N100,RWD,381.7,465.8,1346,6.94,262,485,117726
GT-CAR-02359,Nissan,370Z,2020,N300,FWD,307.0,313.4,1558,6.86,252,419,230532
GT-CAR-02360,Toyota,86,2019,N300,FWD,295.9,378.4,1330,7.04,268,343,146799
GT-CAR-02361,Mitsubishi,FTO,2016,N100,RR,392.4,394.6,1161,6.76,271,512,184513
GT-CAR-02362,Alfa Romeo,4C,2020,Gr.4,FWD,284.9,323.6,1317,7.25,234,415,218416
GT-CAR-02363,Chevrolet,Corvette,2004,N400,FWD,306.3,396.4,1368,6.36,247,418,246504
GT-CAR-02364,BMW,Z4 M,1986,Gr.4,RR,498.5,487.2,1391,5.94,297,587,273210
GT-CAR-02365,BMW,M5,2017,N300,AWD,461.0,661.5,1265,5.65,279,535,360231
GT-CAR-02366,Alfa Romeo,Giulia QV,2001,Gr.B,RR,509.7,599.9,1491,5.01,310,603,335915
GT-CAR-02367,Alfa Romeo,Giulia QV,2006,Gr.B,RWD,205.1,260.0,1163,6.55,224,349,109289
GT-CAR-02368,Mitsubishi,FTO,2018,N300,FWD,307.6,321.4,1448,8.48,241,331,86951
GT-CAR-02369,Mazda,RX-7,2006,N200,FWD,214.8,253.5,1381,7.15,234,377,75041
GT-CAR-02370,Mazda,RX-7,1998,Gr.3,AWD,456.0,508.7,1488,6.21,285,529,137335
GT-CAR-02371,Toyota,Celica,2023,Gr.B,FWD,169.1,187.4,1395,8.33,201,302,60241
GT-CAR-02372,Porsche,959,1987,N200,FWD,220.4,268.8,1499,7.76,230,332,285987
GT-CAR-02373,Toyota,Supra,2007,Gr.4,RWD,340.1,503.2,1568,6.27,251,396,113647
GT-CAR-02374,Alfa Romeo,Giulia QV,2012,N600,MR,343.7,480.2,1561,6.14,242,364,107729
GT-CAR-02375,BMW,M3,1985,N600,RWD,322.0,426.7,1883,7.3,256,390,177204
GT-CAR-02376,Mazda,Mazda3 MPS,1992,Gr.3,MR,258.1,287.4,1283,7.67,243,324,92089
GT-CAR-02377,Ford,Focus RS,2009,Gr.B,MR,166.0,208.7,1473,7.21,204,251,118525
GT-CAR-02378,Alfa Romeo,147 GTA,2019,Gr.3,RWD,274.1,343.3,1121,6.8,238,451,85341
GT-CAR-02379,Toyota,MR2,1993,N500,MR,436.5,542.8,1487,5.87,271,496,172136
GT-CAR-02380,Toyota,Chaser,2010,Gr.3,AWD,200.8,262.4,1311,6.83,203,337,62880
GT-CAR-02381,Ford,Shelby GT350,2002,N200,RR,368.5,560.6,1439,6.5,275,493,115853
GT-CAR-02382,Ford,Focus RS,2014,N700,MR,419.1,488.2,1304,7.04,242,511,201133
GT-CAR-02383,Lamborghini,Huracan,1998,N700,RR,650.5,737.2,1272,4.41,353,688,321268
GT-CAR-02384,Mercedes-Benz,C63 AMG,2012,N600,RWD,322.3,421.1,1240,6.93,248,479,146035
GT-CAR-02385,Citroën,DS3 Racing,1995,Gr.3,MR,593.8,628.0,1392,4.21,320,670,222893
GT-CAR-02386,Ford,Shelby GT350,1994,N600,FWD,166.6,240.9,1714,7.3,199,211,103507
GT-CAR-02387,Subaru,Levorg,1993,Gr.3,MR,465.4,432.6,1494,6.29,297,498,236610
GT-CAR-02388,Nissan,Silvia,2011,N200,MR,465.0,502.8,1306,6.22,303,602,194024
GT-CAR-02389,Mitsubishi,FTO,2003,N300,FWD,170.1,198.0,1256,7.2,223,292,71017
GT-CAR-02390,Subaru,Impreza WRX,1997,Gr.4,RR,416.4,479.3,1162,5.68,288,515,161186
GT-CAR-02391,Subaru,BRZ,2000,N500,MR,366.4,377.8,1410,6.79,264,498,155842
GT-CAR-02392,Mazda,Mazda6 MPS,2002,N200,FWD,205.9,199.9,1332,8.14,206,339,197210
GT-CAR-02393,Alfa Romeo,Giulia QV,2016,Gr.B,MR,397.0,519.6,1561,5.5,270,474,300287
GT-CAR-02394,Mercedes-Benz,A45 AMG,2015,N500,FWD,157.0,157.7,1496,8.4,206,242,237069
GT-CAR-02395,Mazda,Miata MX-5,2015,N400,RWD,232.6,233.2,1685,7.65,245,278,96764
GT-CAR-02396,Nissan,March,2023,N100,MR,532.7,525.5,1312,5.31,313,673,300145
GT-CAR-02397,Nissan,Fairlady Z,2012,Gr.4,MR,365.1,435.2,1474,6.67,246,449,356010
GT-CAR-02398,Toyota,MR2,2012,N100,AWD,190.4,231.0,1251,7.38,214,374,157862
GT-CAR-02399,Renault,Megane RS,1993,Gr.3,MR,454.2,515.1,1097,5.75,293,669,441679
GT-CAR-02400,Ford,Mustang GT,2005,N500,AWD,503.1,576.9,1237,6.15,305,629,195206
GT-CAR-02401,Toyota,MR2,1986,Gr.3,RR,377.3,462.2,1482,6.64,266,456,106342
GT-CAR-02402,Honda,S2000,1986,N100,RWD,262.2,301.1,1380,7.9,230,379,91385
GT-CAR-02403,Audi,RS5,2010,N100,RWD,187.5,190.8,1202,7.83,214,356,159125
GT-CAR-02404,Nissan,Skyline GT-R,2006,Gr.B,FWD,188.2,198.9,1805,6.81,220,263,78540
GT-CAR-02405,Porsche,911 GT3,2020,N500,MR,520.2,609.5,1396,5.22,290,599,135106
GT-CAR-02406,Toyota,Chaser,1999,Gr.B,FWD,228.2,236.4,1338,6.14,218,385,69607
GT-CAR-02407,Honda,Integra Type R,2021,N400,AWD,510.5,426.5,1268,5.87,297,606,368817
GT-CAR-02408,Mitsubishi,Lancer Evo,2010,N500,RWD,216.9,252.7,1382,7.57,203,381,87430
GT-CAR-02409,Honda,Civic Type R,1999,N200,FWD,226.8,273.9,1257,7.52,222,378,142991
GT-CAR-02410,BMW,M5,1991,N100,AWD,450.0,545.3,1158,5.51,282,536,311198
GT-CAR-02411,Mazda,Mazda3 MPS,2010,N500,RR,584.1,723.3,1521,3.74,311,564,337831
GT-CAR-02412,Audi,RS5,2018,Gr.4,MR,601.2,624.1,1453,5.83,309,661,353781
GT-CAR-02413,Ford,Focus RS,1987,Gr.4,RR,182.4,212.5,1274,7.73,198,293,110177
GT-CAR-02414,Porsche,Cayman GT4,1985,N300,AWD,309.4,382.1,1267,7.31,249,441,217012
