CarID	Juego	Plataforma	DebutAprox	País_Marca	Es_DLC
GT-CAR-02143	Gran Turismo 3	PS2	1998	JP	False
GT-CAR-02143	Gran Turismo 6	PS3	1998	JP	False
GT-CAR-02144	Gran Turismo 4	PS2	2012	DE	False
GT-CAR-02145	Gran Turismo 1	PS1	2022	DE	False
GT-CAR-02145	Gran Turismo 4	PS2	2019	DE	False
GT-CAR-02145	Gran Turismo 5	PS2	2018	DE	False
GT-CAR-02145	Gran Turismo 6	PS3	2019	DE	False
GT-CAR-02146	Gran Turismo 1	PS1	2012	JP	False
GT-CAR-02146	Gran Turismo 4	PS2	2009	JP	False
GT-CAR-02147	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02148	Gran Turismo 1	PS1	2020	FR	False
GT-CAR-02148	Gran Turismo 7	PS4/PS5	2020	FR	False
GT-CAR-02149	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02149	Gran Turismo 4	PS2	1999	JP	True
GT-CAR-02149	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02150	Gran Turismo 3	PS2	2018	US	False
GT-CAR-02150	Gran Turismo 4	PS2	2017	US	False
GT-CAR-02150	Gran Turismo 5	PS2	2015	US	False
GT-CAR-02150	Gran Turismo 6	PS3	2019	US	True
GT-CAR-02151	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-02152	Gran Turismo 6	PS3	2017	JP	False
GT-CAR-02152	Gran Turismo 7	PS4/PS5	2017	JP	False
GT-CAR-02153	Gran Turismo 2	PS1	2003	DE	False
GT-CAR-02153	Gran Turismo 4	PS2	2002	DE	False
GT-CAR-02154	Gran Turismo 1	PS1	2020	FR	False
GT-CAR-02154	Gran Turismo 3	PS2	2022	FR	False
GT-CAR-02154	Gran Turismo 5	PS2	2021	FR	True
GT-CAR-02154	Gran Turismo 7	PS4/PS5	2022	FR	False
GT-CAR-02155	Gran Turismo 1	PS1	2023	US	True
GT-CAR-02155	Gran Turismo 5	PS2	2024	US	True
GT-CAR-02155	Gran Turismo 6	PS3	2025	US	False
GT-CAR-02155	Gran Turismo 7	PS4/PS5	2025	US	True
GT-CAR-02156	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02157	Gran Turismo 2	PS1	2023	IT	False
GT-CAR-02157	Gran Turismo 4	PS2	2021	IT	False
GT-CAR-02157	Gran Turismo 7	PS4/PS5	2025	IT	False
GT-CAR-02158	Gran Turismo 2	PS1	2020	DE	False
GT-CAR-02158	Gran Turismo 3	PS2	2021	DE	False
GT-CAR-02158	Gran Turismo 6	PS3	2022	DE	False
GT-CAR-02158	Gran Turismo 7	PS4/PS5	2020	DE	False
GT-CAR-02159	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02159	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02159	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02160	Gran Turismo 1	PS1	2008	IT	True
GT-CAR-02160	Gran Turismo 2	PS1	2011	IT	True
GT-CAR-02160	Gran Turismo 6	PS3	2010	IT	True
GT-CAR-02161	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02161	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02162	Gran Turismo 5	PS2	1997	US	False
GT-CAR-02163	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-02163	Gran Turismo 3	PS2	1997	UK	False
GT-CAR-02163	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-02163	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-02164	Gran Turismo 3	PS2	2002	DE	False
GT-CAR-02164	Gran Turismo 6	PS3	2001	DE	True
GT-CAR-02165	Gran Turismo 6	PS3	2009	JP	False
GT-CAR-02166	Gran Turismo 4	PS2	1997	US	False
GT-CAR-02166	Gran Turismo 5	PS2	1997	US	False
GT-CAR-02166	Gran Turismo 6	PS3	1997	US	False
GT-CAR-02167	Gran Turismo 2	PS1	2004	UK	False
GT-CAR-02167	Gran Turismo 6	PS3	2003	UK	False
GT-CAR-02168	Gran Turismo 4	PS2	2022	JP	False
GT-CAR-02169	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-02169	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02170	Gran Turismo 1	PS1	2012	UK	False
GT-CAR-02170	Gran Turismo 4	PS2	2013	UK	False
GT-CAR-02170	Gran Turismo 7	PS4/PS5	2015	UK	True
GT-CAR-02171	Gran Turismo 1	PS1	2008	IT	False
GT-CAR-02171	Gran Turismo 5	PS2	2009	IT	False
GT-CAR-02171	Gran Turismo 6	PS3	2010	IT	True
GT-CAR-02171	Gran Turismo 7	PS4/PS5	2010	IT	False
GT-CAR-02172	Gran Turismo 1	PS1	2021	FR	False
GT-CAR-02172	Gran Turismo 3	PS2	2021	FR	False
GT-CAR-02172	Gran Turismo 6	PS3	2025	FR	False
GT-CAR-02172	Gran Turismo 7	PS4/PS5	2025	FR	False
GT-CAR-02173	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-02173	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-02173	Gran Turismo 6	PS3	1997	FR	True
GT-CAR-02173	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-02174	Gran Turismo 2	PS1	2016	JP	False
GT-CAR-02174	Gran Turismo 3	PS2	2017	JP	False
GT-CAR-02174	Gran Turismo 5	PS2	2014	JP	False
GT-CAR-02174	Gran Turismo 7	PS4/PS5	2017	JP	True
GT-CAR-02175	Gran Turismo 6	PS3	2018	IT	False
GT-CAR-02176	Gran Turismo 1	PS1	2006	JP	False
GT-CAR-02176	Gran Turismo 7	PS4/PS5	2005	JP	False
GT-CAR-02177	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02178	Gran Turismo 5	PS2	1999	JP	False
GT-CAR-02178	Gran Turismo 6	PS3	1998	JP	False
GT-CAR-02179	Gran Turismo 5	PS2	2009	US	False
GT-CAR-02180	Gran Turismo 2	PS1	2019	FR	False
GT-CAR-02180	Gran Turismo 3	PS2	2019	FR	False
GT-CAR-02180	Gran Turismo 5	PS2	2018	FR	True
GT-CAR-02181	Gran Turismo 3	PS2	2003	FR	False
GT-CAR-02182	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02182	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-02182	Gran Turismo 7	PS4/PS5	1997	DE	True
GT-CAR-02183	Gran Turismo 1	PS1	2012	IT	True
GT-CAR-02183	Gran Turismo 2	PS1	2009	IT	False
GT-CAR-02183	Gran Turismo 4	PS2	2011	IT	False
GT-CAR-02184	Gran Turismo 1	PS1	2023	JP	False
GT-CAR-02184	Gran Turismo 4	PS2	2025	JP	False
GT-CAR-02184	Gran Turismo 5	PS2	2025	JP	False
GT-CAR-02185	Gran Turismo 1	PS1	1999	FR	False
GT-CAR-02185	Gran Turismo 2	PS1	2000	FR	False
GT-CAR-02185	Gran Turismo 3	PS2	2000	FR	False
GT-CAR-02186	Gran Turismo 5	PS2	2025	JP	False
GT-CAR-02187	Gran Turismo 5	PS2	2008	JP	False
GT-CAR-02187	Gran Turismo 6	PS3	2007	JP	True
GT-CAR-02188	Gran Turismo 2	PS1	2008	JP	False
GT-CAR-02188	Gran Turismo 4	PS2	2010	JP	False
GT-CAR-02188	Gran Turismo 6	PS3	2008	JP	False
GT-CAR-02188	Gran Turismo 7	PS4/PS5	2008	JP	False
GT-CAR-02189	Gran Turismo 1	PS1	2008	DE	True
GT-CAR-02189	Gran Turismo 2	PS1	2006	DE	True
GT-CAR-02189	Gran Turismo 4	PS2	2009	DE	False
GT-CAR-02189	Gran Turismo 5	PS2	2009	DE	False
GT-CAR-02190	Gran Turismo 1	PS1	2016	UK	False
GT-CAR-02190	Gran Turismo 4	PS2	2015	UK	False
GT-CAR-02191	Gran Turismo 1	PS1	2016	FR	False
GT-CAR-02191	Gran Turismo 6	PS3	2020	FR	False
GT-CAR-02191	Gran Turismo 7	PS4/PS5	2017	FR	False
GT-CAR-02192	Gran Turismo 1	PS1	2020	US	False
GT-CAR-02192	Gran Turismo 7	PS4/PS5	2019	US	True
GT-CAR-02193	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02194	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02194	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-02194	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-02194	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02195	Gran Turismo 3	PS2	2002	IT	False
GT-CAR-02195	Gran Turismo 4	PS2	2001	IT	True
GT-CAR-02195	Gran Turismo 5	PS2	2001	IT	False
GT-CAR-02196	Gran Turismo 3	PS2	2002	JP	False
GT-CAR-02196	Gran Turismo 4	PS2	2004	JP	False
GT-CAR-02196	Gran Turismo 5	PS2	2000	JP	True
GT-CAR-02196	Gran Turismo 7	PS4/PS5	2004	JP	False
GT-CAR-02197	Gran Turismo 1	PS1	2008	US	False
GT-CAR-02198	Gran Turismo 1	PS1	2011	US	False
GT-CAR-02198	Gran Turismo 2	PS1	2011	US	False
GT-CAR-02198	Gran Turismo 6	PS3	2009	US	False
GT-CAR-02198	Gran Turismo 7	PS4/PS5	2009	US	True
GT-CAR-02199	Gran Turismo 1	PS1	2014	JP	False
GT-CAR-02199	Gran Turismo 2	PS1	2014	JP	False
GT-CAR-02199	Gran Turismo 3	PS2	2018	JP	False
GT-CAR-02199	Gran Turismo 4	PS2	2018	JP	False
GT-CAR-02200	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02201	Gran Turismo 1	PS1	2009	DE	True
GT-CAR-02201	Gran Turismo 2	PS1	2007	DE	False
GT-CAR-02201	Gran Turismo 5	PS2	2006	DE	False
GT-CAR-02202	Gran Turismo 1	PS1	2021	JP	False
GT-CAR-02202	Gran Turismo 2	PS1	2020	JP	False
GT-CAR-02202	Gran Turismo 3	PS2	2021	JP	False
GT-CAR-02202	Gran Turismo 7	PS4/PS5	2019	JP	True
GT-CAR-02203	Gran Turismo 1	PS1	1998	FR	False
GT-CAR-02203	Gran Turismo 2	PS1	2002	FR	True
GT-CAR-02203	Gran Turismo 6	PS3	2002	FR	False
GT-CAR-02203	Gran Turismo 7	PS4/PS5	2002	FR	False
GT-CAR-02204	Gran Turismo 1	PS1	2019	JP	True
GT-CAR-02204	Gran Turismo 3	PS2	2020	JP	False
GT-CAR-02205	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02205	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02205	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02206	Gran Turismo 1	PS1	1999	DE	False
GT-CAR-02206	Gran Turismo 5	PS2	1998	DE	False
GT-CAR-02206	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02206	Gran Turismo 7	PS4/PS5	1997	DE	True
GT-CAR-02207	Gran Turismo 4	PS2	2009	DE	False
GT-CAR-02207	Gran Turismo 5	PS2	2010	DE	False
GT-CAR-02207	Gran Turismo 7	PS4/PS5	2010	DE	False
GT-CAR-02208	Gran Turismo 3	PS2	2025	US	False
GT-CAR-02208	Gran Turismo 4	PS2	2022	US	True
GT-CAR-02208	Gran Turismo 6	PS3	2022	US	False
GT-CAR-02209	Gran Turismo 7	PS4/PS5	2006	JP	False
GT-CAR-02210	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-02210	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02211	Gran Turismo 1	PS1	2008	JP	False
GT-CAR-02211	Gran Turismo 3	PS2	2005	JP	True
GT-CAR-02211	Gran Turismo 4	PS2	2008	JP	False
GT-CAR-02211	Gran Turismo 5	PS2	2004	JP	False
GT-CAR-02212	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-02212	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-02212	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-02212	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-02213	Gran Turismo 2	PS1	2013	DE	True
GT-CAR-02213	Gran Turismo 6	PS3	2013	DE	False
GT-CAR-02214	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02214	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02214	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02214	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02215	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02215	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02215	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02215	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02216	Gran Turismo 1	PS1	2024	US	False
GT-CAR-02216	Gran Turismo 2	PS1	2024	US	False
GT-CAR-02216	Gran Turismo 4	PS2	2025	US	False
GT-CAR-02216	Gran Turismo 6	PS3	2025	US	False
GT-CAR-02217	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02217	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-02217	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02218	Gran Turismo 3	PS2	2012	IT	False
GT-CAR-02219	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02219	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02220	Gran Turismo 2	PS1	2023	FR	False
GT-CAR-02220	Gran Turismo 5	PS2	2023	FR	False
GT-CAR-02220	Gran Turismo 6	PS3	2022	FR	False
GT-CAR-02220	Gran Turismo 7	PS4/PS5	2025	FR	True
GT-CAR-02221	Gran Turismo 5	PS2	1998	UK	False
GT-CAR-02221	Gran Turismo 6	PS3	1998	UK	False
GT-CAR-02222	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-02223	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-02223	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-02223	Gran Turismo 5	PS2	1997	UK	False
GT-CAR-02224	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02224	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-02225	Gran Turismo 1	PS1	1997	DE	True
GT-CAR-02225	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02225	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-02226	Gran Turismo 4	PS2	2018	UK	False
GT-CAR-02227	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-02227	Gran Turismo 3	PS2	2000	FR	True
GT-CAR-02227	Gran Turismo 7	PS4/PS5	1998	FR	False
GT-CAR-02228	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-02229	Gran Turismo 2	PS1	1997	DE	True
GT-CAR-02230	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02230	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-02230	Gran Turismo 6	PS3	1997	DE	True
GT-CAR-02230	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02231	Gran Turismo 1	PS1	2000	UK	False
GT-CAR-02231	Gran Turismo 3	PS2	1999	UK	True
GT-CAR-02231	Gran Turismo 5	PS2	2001	UK	False
GT-CAR-02231	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-02232	Gran Turismo 3	PS2	1997	US	False
GT-CAR-02232	Gran Turismo 7	PS4/PS5	1998	US	False
GT-CAR-02233	Gran Turismo 4	PS2	2022	UK	False
GT-CAR-02233	Gran Turismo 5	PS2	2019	UK	False
GT-CAR-02233	Gran Turismo 6	PS3	2019	UK	False
GT-CAR-02234	Gran Turismo 3	PS2	2011	US	False
GT-CAR-02235	Gran Turismo 3	PS2	2007	US	True
GT-CAR-02236	Gran Turismo 1	PS1	2006	DE	False
GT-CAR-02236	Gran Turismo 2	PS1	2007	DE	True
GT-CAR-02236	Gran Turismo 5	PS2	2005	DE	False
GT-CAR-02236	Gran Turismo 7	PS4/PS5	2004	DE	True
GT-CAR-02237	Gran Turismo 5	PS2	2000	IT	True
GT-CAR-02237	Gran Turismo 6	PS3	2001	IT	False
GT-CAR-02238	Gran Turismo 3	PS2	2008	FR	False
GT-CAR-02238	Gran Turismo 4	PS2	2010	FR	False
GT-CAR-02239	Gran Turismo 1	PS1	2007	JP	False
GT-CAR-02239	Gran Turismo 6	PS3	2008	JP	False
GT-CAR-02240	Gran Turismo 1	PS1	1999	DE	False
GT-CAR-02240	Gran Turismo 2	PS1	2002	DE	False
GT-CAR-02240	Gran Turismo 5	PS2	2001	DE	False
GT-CAR-02240	Gran Turismo 7	PS4/PS5	2001	DE	True
GT-CAR-02241	Gran Turismo 3	PS2	2002	JP	True
GT-CAR-02241	Gran Turismo 4	PS2	2001	JP	True
GT-CAR-02241	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-02241	Gran Turismo 6	PS3	2004	JP	False
GT-CAR-02242	Gran Turismo 2	PS1	2009	US	False
GT-CAR-02242	Gran Turismo 4	PS2	2006	US	False
GT-CAR-02243	Gran Turismo 1	PS1	2009	FR	False
GT-CAR-02243	Gran Turismo 5	PS2	2008	FR	False
GT-CAR-02243	Gran Turismo 6	PS3	2008	FR	True
GT-CAR-02244	Gran Turismo 2	PS1	2012	JP	False
GT-CAR-02244	Gran Turismo 3	PS2	2014	JP	False
GT-CAR-02244	Gran Turismo 4	PS2	2014	JP	False
GT-CAR-02245	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-02245	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02246	Gran Turismo 2	PS1	1997	US	False
GT-CAR-02246	Gran Turismo 3	PS2	1997	US	True
GT-CAR-02246	Gran Turismo 4	PS2	1997	US	False
GT-CAR-02247	Gran Turismo 1	PS1	2000	IT	True
GT-CAR-02247	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-02248	Gran Turismo 1	PS1	1999	IT	False
GT-CAR-02248	Gran Turismo 4	PS2	1999	IT	False
GT-CAR-02249	Gran Turismo 5	PS2	2007	JP	False
GT-CAR-02249	Gran Turismo 6	PS3	2010	JP	False
GT-CAR-02250	Gran Turismo 2	PS1	2022	JP	False
GT-CAR-02250	Gran Turismo 3	PS2	2022	JP	False
GT-CAR-02250	Gran Turismo 6	PS3	2023	JP	False
GT-CAR-02250	Gran Turismo 7	PS4/PS5	2022	JP	False
GT-CAR-02251	Gran Turismo 1	PS1	1999	FR	False
GT-CAR-02251	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-02251	Gran Turismo 5	PS2	1997	FR	True
GT-CAR-02251	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-02252	Gran Turismo 1	PS1	2004	US	False
GT-CAR-02253	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-02253	Gran Turismo 7	PS4/PS5	2005	JP	False
GT-CAR-02254	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02254	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02255	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02255	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02256	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02256	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02256	Gran Turismo 3	PS2	1997	DE	True
GT-CAR-02256	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02257	Gran Turismo 7	PS4/PS5	1998	US	False
GT-CAR-02258	Gran Turismo 2	PS1	2007	UK	False
GT-CAR-02258	Gran Turismo 4	PS2	2004	UK	False
GT-CAR-02258	Gran Turismo 6	PS3	2007	UK	False
GT-CAR-02259	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-02260	Gran Turismo 1	PS1	2021	US	False
GT-CAR-02260	Gran Turismo 2	PS1	2021	US	True
GT-CAR-02260	Gran Turismo 4	PS2	2021	US	False
GT-CAR-02261	Gran Turismo 1	PS1	2002	JP	False
GT-CAR-02261	Gran Turismo 3	PS2	2002	JP	False
GT-CAR-02261	Gran Turismo 6	PS3	2002	JP	False
GT-CAR-02262	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02262	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-02262	Gran Turismo 6	PS3	1997	DE	True
GT-CAR-02263	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02263	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02264	Gran Turismo 1	PS1	2019	JP	False
GT-CAR-02264	Gran Turismo 3	PS2	2016	JP	False
GT-CAR-02264	Gran Turismo 4	PS2	2016	JP	True
GT-CAR-02265	Gran Turismo 2	PS1	2017	IT	False
GT-CAR-02265	Gran Turismo 7	PS4/PS5	2014	IT	False
GT-CAR-02266	Gran Turismo 1	PS1	2021	DE	True
GT-CAR-02266	Gran Turismo 2	PS1	2024	DE	True
GT-CAR-02266	Gran Turismo 3	PS2	2022	DE	True
GT-CAR-02266	Gran Turismo 4	PS2	2025	DE	False
GT-CAR-02267	Gran Turismo 1	PS1	2012	DE	False
GT-CAR-02267	Gran Turismo 4	PS2	2016	DE	False
GT-CAR-02267	Gran Turismo 5	PS2	2012	DE	True
GT-CAR-02268	Gran Turismo 1	PS1	2001	UK	False
GT-CAR-02269	Gran Turismo 2	PS1	2001	IT	False
GT-CAR-02269	Gran Turismo 3	PS2	1999	IT	True
GT-CAR-02269	Gran Turismo 5	PS2	2001	IT	False
GT-CAR-02269	Gran Turismo 7	PS4/PS5	1999	IT	False
GT-CAR-02270	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02270	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02270	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02271	Gran Turismo 1	PS1	2023	UK	False
GT-CAR-02271	Gran Turismo 2	PS1	2020	UK	False
GT-CAR-02271	Gran Turismo 6	PS3	2020	UK	False
GT-CAR-02271	Gran Turismo 7	PS4/PS5	2019	UK	True
GT-CAR-02272	Gran Turismo 4	PS2	1999	DE	True
GT-CAR-02273	Gran Turismo 1	PS1	2015	JP	False
GT-CAR-02273	Gran Turismo 3	PS2	2013	JP	False
GT-CAR-02273	Gran Turismo 5	PS2	2015	JP	True
GT-CAR-02273	Gran Turismo 7	PS4/PS5	2012	JP	False
GT-CAR-02274	Gran Turismo 4	PS2	2008	JP	False
GT-CAR-02274	Gran Turismo 5	PS2	2007	JP	True
GT-CAR-02274	Gran Turismo 7	PS4/PS5	2005	JP	True
GT-CAR-02275	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02275	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-02275	Gran Turismo 7	PS4/PS5	1999	JP	False
GT-CAR-02276	Gran Turismo 1	PS1	2020	JP	False
GT-CAR-02276	Gran Turismo 3	PS2	2019	JP	True
GT-CAR-02276	Gran Turismo 4	PS2	2017	JP	False
GT-CAR-02276	Gran Turismo 5	PS2	2016	JP	False
GT-CAR-02277	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02277	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02277	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-02277	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02278	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02279	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-02279	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-02280	Gran Turismo 1	PS1	2014	DE	True
GT-CAR-02281	Gran Turismo 7	PS4/PS5	2009	JP	False
GT-CAR-02282	Gran Turismo 1	PS1	2019	DE	False
GT-CAR-02282	Gran Turismo 2	PS1	2020	DE	False
GT-CAR-02282	Gran Turismo 4	PS2	2018	DE	False
GT-CAR-02282	Gran Turismo 5	PS2	2016	DE	False
GT-CAR-02283	Gran Turismo 4	PS2	2019	UK	False
GT-CAR-02283	Gran Turismo 6	PS3	2019	UK	False
GT-CAR-02284	Gran Turismo 1	PS1	2003	JP	False
GT-CAR-02284	Gran Turismo 2	PS1	2002	JP	True
GT-CAR-02285	Gran Turismo 2	PS1	2009	JP	False
GT-CAR-02285	Gran Turismo 4	PS2	2009	JP	False
GT-CAR-02285	Gran Turismo 5	PS2	2011	JP	True
GT-CAR-02285	Gran Turismo 6	PS3	2007	JP	False
GT-CAR-02286	Gran Turismo 2	PS1	2023	IT	False
GT-CAR-02286	Gran Turismo 5	PS2	2022	IT	False
GT-CAR-02287	Gran Turismo 2	PS1	2008	US	False
GT-CAR-02287	Gran Turismo 3	PS2	2009	US	False
GT-CAR-02287	Gran Turismo 4	PS2	2006	US	False
GT-CAR-02287	Gran Turismo 6	PS3	2007	US	False
GT-CAR-02288	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-02288	Gran Turismo 5	PS2	1997	UK	True
GT-CAR-02288	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-02289	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-02289	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02289	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-02290	Gran Turismo 1	PS1	2020	JP	True
GT-CAR-02290	Gran Turismo 3	PS2	2018	JP	True
GT-CAR-02290	Gran Turismo 4	PS2	2019	JP	True
GT-CAR-02290	Gran Turismo 6	PS3	2018	JP	False
GT-CAR-02291	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-02291	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-02291	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-02291	Gran Turismo 7	PS4/PS5	1997	IT	True
GT-CAR-02292	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-02292	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-02292	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-02293	Gran Turismo 1	PS1	1999	UK	True
GT-CAR-02293	Gran Turismo 2	PS1	2003	UK	False
GT-CAR-02293	Gran Turismo 6	PS3	2001	UK	False
GT-CAR-02293	Gran Turismo 7	PS4/PS5	2001	UK	False
GT-CAR-02294	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-02295	Gran Turismo 3	PS2	2014	JP	False
GT-CAR-02296	Gran Turismo 2	PS1	2018	JP	False
GT-CAR-02296	Gran Turismo 4	PS2	2020	JP	True
GT-CAR-02296	Gran Turismo 5	PS2	2017	JP	False
GT-CAR-02297	Gran Turismo 1	PS1	2020	JP	False
GT-CAR-02297	Gran Turismo 2	PS1	2021	JP	False
GT-CAR-02297	Gran Turismo 7	PS4/PS5	2020	JP	False
GT-CAR-02298	Gran Turismo 2	PS1	2007	JP	False
GT-CAR-02298	Gran Turismo 5	PS2	2011	JP	True
GT-CAR-02298	Gran Turismo 7	PS4/PS5	2007	JP	False
GT-CAR-02299	Gran Turismo 1	PS1	2018	IT	False
GT-CAR-02299	Gran Turismo 2	PS1	2015	IT	True
GT-CAR-02299	Gran Turismo 4	PS2	2017	IT	False
GT-CAR-02299	Gran Turismo 7	PS4/PS5	2016	IT	False
GT-CAR-02300	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-02301	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-02301	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-02302	Gran Turismo 2	PS1	2018	FR	False
GT-CAR-02302	Gran Turismo 4	PS2	2018	FR	True
GT-CAR-02302	Gran Turismo 7	PS4/PS5	2016	FR	False
GT-CAR-02303	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-02303	Gran Turismo 6	PS3	2000	JP	False
GT-CAR-02304	Gran Turismo 7	PS4/PS5	2020	DE	False
GT-CAR-02305	Gran Turismo 5	PS2	2004	IT	False
GT-CAR-02306	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-02307	Gran Turismo 3	PS2	2002	IT	True
GT-CAR-02307	Gran Turismo 4	PS2	2004	IT	True
GT-CAR-02307	Gran Turismo 5	PS2	2002	IT	False
GT-CAR-02308	Gran Turismo 2	PS1	2003	FR	False
GT-CAR-02308	Gran Turismo 3	PS2	2003	FR	False
GT-CAR-02308	Gran Turismo 4	PS2	2004	FR	True
